,AAPL,ABBV,ABB,ABT,ACN,ADBE,ADI,ADP,AIR,ALV,AMAT,AMD,AMGN,AMT,AMZN,ASML,ASX,AVGO,AXP,AZN,BABA,BAC,BA,BDX,BHP,BKNG,BKR,BLK,BMY,BP,BSX,BTI,BUD,BX,CAT,CB,CFR,CI,CMCSA,CNI,COP,COST,CP,CRM,CSCO,CSL,CVS,CVX,C,DEO,DE,DHR,DIS,DTE,ELV,EL,EOG,EQNR,ETN,GE,GILD,GOOG,GS,HCA,HDB,HD,HON,HSBC,IBM,IBN,IDEX,INTC,INTU,ISRG,ITW,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MC,MDLZ,MDT,META,MMC,MO,MRK,MSFT,MS,MUFG,MU,NEE,NFLX,NKE,NOW,NVDA,NVO,NVR,NVS,ORCL,PANW,PBR,PDD,PEP,PFE,PG,PLD,PM,PYPL,QCOM,SAP,SBUX,SCHW,SHEL,SHOP,SLB,SNY,SONY,SO,SYK,TD,TJX,TMO,TMUS,TM,TSLA,TSM,TTE,TXN,T,UL,UNH,UNP,UPS,VRTX,VZ,V,WFC,WMT,XOM,ZTS,ADA,BAT,BCH,BNT,BSV,BTC,DAI,DASH,DOGE,EOS,ETC,ETH,LTC,NEO,OMG,QTUM,REP,TRX,USDT,XLM,XMR,XRP,XTZ,XVG,ZEC,ZRX,CIBR,DIA,DJD,DJP,DVY,FDLO,FDN,FNGU,FTXO,IBB,IDU,IEO,IJH,IJJ,IJK,IJR,IJS,IJT,ITB,ITOT,IUSG,IVE,IWB,IWM,IWV,IYE,IYF,IYJ,IYR,IYT,IYW,IYY,KBWB,OEF,ONEQ,PNQI,QQQ,QTEC,QYLD,ROBT,RPG,RPV,SLYG,SLYV,SLY,SOXX,SPY,SVXY,XTN
L1.ZEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054643158669367725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03823992931730264,0.0,0.0,0.0,0.0,0.0,0.0,0.0358763070554346,0.05103965895946598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07296728932187813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07878868551696695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16787524544441382,0.0,0.0,0.0,0.0,0.0,0.24404901549548014,0.0,0.0,0.0,0.004892877518588705,0.0,0.0,0.0,0.0,0.27811017669837795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.ZRX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03859327018466922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03343804451194211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05009010473678752,-0.02650944825154722,0.0,0.0,0.0,0.0,0.0,-0.03931981710612277,0.0,0.0,0.0,0.0,-0.05640408132722786,0.0,0.0,-0.04067859689050929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04151646323031895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024958245982843578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06189038521015146,-0.02699812998815298,0.0,0.0,0.0,0.0,0.0,0.0,-0.020923886551318313,0.0,0.0,0.0,0.0,-0.06475996221563073,0.0,0.0,-0.03498620254287652,0.0,0.0,-0.026691520068828217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024512243849670927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0344863050878009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0277572451363777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07410834345222217,0.0,0.0,0.0,-0.1447203168715376,0.0,-0.13177600534081824,0.0,0.0,0.002601843287766313,-0.0616633917091414,0.0,-0.07349412042996495,0.0,0.0,0.0,0.0,0.0,-0.016803073769051984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029785167301050828,0.0
L1.CIBR,-0.20710615531762255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2407492275745931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15170212030200347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3371086343946479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2317211694824862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3357759709813214,-0.20186717599215362,0.0,0.0,-0.36507990881597485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.638169816135154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20107394758321978,0.0,0.0,-0.39406567071694726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2176001682140638,0.0,0.0,0.1950786883443342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.DIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9677347698857731,0.0,0.0,0.0,-1.170384768686727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.941880272862992,5.08033691888322,4.1911034943331,0.0,0.0,0.0,5.926391308184072,0.0,0.0,0.0,0.11882831135186278,0.0,3.2999592863489315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.DJD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2621868867688754,0.0,0.0,0.0,0.0,0.0,0.24168442557030367,0.0,0.0,0.40389810705841184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708377599124722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25047846291727077,0.0,0.0,0.6017716432500726,0.0,0.0,0.0,0.16178637192399295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17500227375383098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4156118413046693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4920800552324386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5973515585419669,0.0,0.0,0.0,0.0,0.7769072440925038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.DJP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678902652239495,0.0,0.0,0.1381089297916149,0.0,0.0,0.0,0.0,0.12992910148528214,0.0,0.0,0.0,0.0,0.0,0.1927484848276359,0.0,0.0,0.0,0.0,0.0,0.0,0.15443571110770388,0.0,0.09983411978519696,0.13668287342960087,0.0,0.0,0.0,0.0,0.0,0.14695294278634363,0.18654984423382878,0.12854252027816146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12519108564898848,0.0,0.07906847421857305,0.0,0.706934430612993,0.0,0.0,0.0,0.0,0.0,0.10931003474941375,0.06280698598570963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08326660064123682,0.0,0.0,0.0,0.08676297207825362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262290343702196,0.0,0.16348303440010784,0.12115401847582362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15334725181790085,0.0,0.1357289977576239,0.0,0.0,0.0,0.0,0.0,0.1124409252380739,0.0,0.0,0.0,0.15845439847851323,0.0,0.0,0.0,0.0,0.0,-0.2952179830408713,0.0,0.0,0.0,0.4301805143710613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17012128083348566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156907346384457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.DVY,0.0,0.0,0.522112042224516,0.571525342150705,0.0,0.0,0.0,0.0,0.9287814521722567,0.0,0.0,0.0,0.0,0.6369840704412424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747806934393942,0.0,0.0,0.0,0.0,0.0,0.522633607676697,0.0,0.0,0.8394165616523378,0.0,0.0,0.5756716268759465,0.0,0.0,0.520620289583377,0.0,0.0,0.0,0.7900114099636153,0.0,0.0,0.0,0.0,0.4198979768322072,0.0,0.0,0.0,0.0,0.0,0.5623512999518419,0.0,0.0,0.5510794090609521,0.0,0.0,0.0,0.5512824381192662,0.0,0.0,0.43890072427900145,0.0,0.0,0.0,0.0,0.5050585243212903,0.31041616190595633,0.0,0.4692424309232593,0.0,0.0,0.0,0.0,0.0,0.8208457548858477,0.0,0.0,0.0,0.0,0.0,0.38985601305216844,0.0,0.0,0.0,0.5520477095325799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6749986714021303,0.0,0.0,0.0,0.0,0.3216413680849918,0.0,0.0,0.6140502208264864,0.44915319189094516,0.0,0.0,0.0,0.0,0.0,0.9118802553168586,0.0,0.0,0.0,0.0,0.0,0.0,0.48677280335906264,0.0,0.0,0.0,0.0,0.0,0.0,0.6983296578629167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7961975895616457,0.0,0.0,0.0,0.0,0.0,-2.5944849820538884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.934750707116177,0.0,-2.011693325705296,-5.420371493458168,-1.0776459088039947,-0.039572873290520554,0.0,0.0,0.0,-1.3107943733139784,0.0,0.0,0.0,0.0,0.30036687553890157,0.40262097193607893,0.0,0.0,0.2969002486473397,0.0,0.0,0.727983189325398,0.0,0.7223910393272722,0.0,0.4563294865888914,0.5153197417391315,0.0,0.5744755114028791,0.6051092621858826,0.5512792068169744,0.0,0.0,0.0,0.37885351166648606,0.0,0.5046572983243555,0.39217320914015413,0.0,0.4466637891419881,0.4545514432404088,0.606654310668587,0.0,0.0,0.3971781525889459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4616781543237837,0.40561938864400693,0.48245167441176046,0.6434817507367183,0.5363868938339545,0.0,0.0,0.0,0.0
L1.FDLO,0.0,0.19129182421978452,0.0,0.19471722751486426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784211405517188,0.0,0.0,0.0,0.0,0.0,0.0,0.12796556478089385,0.0,0.0,0.0,0.16197958828188924,0.0,0.0,0.0,0.0,0.0,0.0,0.1884978560571829,0.0,0.0,0.0,0.0,0.1986332971409746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3185490771692368,0.25906136621277953,0.2399738110542136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13753227575768817,0.0,0.0,0.0,0.28102974080548526,0.0,0.0,0.0,0.0,0.1533936282654656,0.0,0.0,0.0,0.2557034552520623,0.0,0.17662726642530024,0.0,0.34957250981373,0.0,0.0,0.0,0.0,0.1463385375232659,0.14796247774581386,0.0,0.0,0.0,0.0,0.2052958612916432,0.0,0.0,0.32629948829635125,0.0,0.0,0.0,0.15284240738414245,0.0,0.3541592475878402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384451360791973,0.3153795283963617,0.0,0.2490533811221898,0.5203342749547567,0.0,0.0,0.31265258227714804,0.0,0.0,0.2031291000218451,0.0,0.0,0.0,0.0,0.15675514302120833,0.0,0.0,0.2754928862518131,0.2208304302637075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17517768708853004,0.0,0.0,0.187641601385982,0.26967001608791336,-0.47105471120528075,-0.699982430289616,0.0,-1.157225245975876,0.0,0.0,0.0,-0.7280964624130623,-0.695509047628163,-0.4879051727915892,-0.5738773569005583,0.0,-0.5878354405948395,-1.047996260524396,-0.9435443523576645,-0.7795890910787907,0.0,-0.3780681150504075,0.0,-0.4389061495861918,0.0,0.0,-0.5929080964293961,0.0,0.0,-0.6624903853342773,0.1831370843185643,0.0,0.0,0.0,0.0,-0.44698027259488426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19524848817861115,0.0,0.0,0.0,0.0,0.0,0.1350438452239272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16145940665632824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.FDN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25823301156431644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26360041707933846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3731346367692936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2505473744627452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24924480139992428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32511761269275874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29199157866166925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5863627142657222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31369182584030947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.FNGU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10852722764761183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09284569041964912,0.0,0.0,0.0,0.0,0.0,-0.10972156971912309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0932795805134534,0.0,-0.09470080122096564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08479572896534959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12422009980071017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05997790420776711,0.0,0.0,0.0,0.0,0.0,-0.1511432025203807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2607670193475531,0.0,0.0,0.0,0.0,0.0,-0.07119715561308765,0.0,0.0,0.0,0.0,-0.21290396046242463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30591422823812964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06729545577133322,0.0,0.0,0.0,0.0,0.0,-0.10751374983347195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06607845185190911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1.FTXO,0.169517662876122,0.0,0.13782344537339067,0.0,0.0,0.16436627676800364,0.0,0.0,0.0,0.0,0.0,0.2964281051480547,0.0,0.16527270856220783,0.22702727458758518,0.1792829368439362,0.20503423457652,0.14279614476988714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850716938747507,0.0,0.0,0.13601222398280505,0.09017961262235089,0.0,0.0,0.22160732656611798,0.0,0.0,0.0,0.0,0.0,0.1250706398143692,0.22251696017720868,0.0,0.0,0.22578647894311019,0.1319914725856207,0.0,0.0,0.17586922154390047,0.0,0.0,0.0,0.0,0.17688876522250385,0.13450520833709567,0.0,0.0,0.1859111484304565,0.15445314862041565,0.11660108084244586,0.0,0.0,0.0,0.11571618276245949,0.0,0.0,0.11949814045927515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10107396527162293,0.0,0.0,0.0,0.12391712997056416,0.0,0.0,0.0,0.23863999315918305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15537958922511313,0.0,0.0,0.2522995287822598,0.0,0.0,0.0,0.2061127298210966,0.295033890516799,0.0,0.0,0.0,0.0,0.17307495548328863,0.0,0.0,0.0,0.0,0.0,0.15171406642498514,0.0,0.0,0.24576117546119644,0.0,0.0,0.0,0.0,0.0,0.21118642744804486,0.0,0.0,0.0,0.0,0.0,0.11543876895482817,0.0,0.0,0.0,0.0,0.2303095025723708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19630935027107071,0.16275853741350618,0.0,0.3689027956615608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3570659977906659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22479337659043763,0.0,0.0,0.0,0.0,0.0,0.12480785742517253,0.07475944225604017,0.0,0.07681063954066705,0.08227999359490666,0.12027339137785534,0.15863624266721746,0.5196434014264866,-0.42295947498412423,0.0,0.10125814970137285,0.2014516047509569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10957704743050031,0.1280357296055633,0.08933072687967859,0.11138332642027016,0.10700438306899938,0.10461380434246897,0.20661492436368914,0.0,0.0,0.0,0.0,0.15505952811680793,0.1186972677914013,0.0,0.10918444590524813,0.1325315126257874,0.13670655817403388,0.13494248612025195,0.18598925912942052,0.10658030818731916,0.0,0.10495347236259203,0.08706326175040642,0.0,0.0,0.09794520453491715,0.1962239718875741,0.0966569574495628,0.11376985315882705,0.12511147194509678
L1.IBB,-0.2623965980535594,0.0,0.0,0.0,0.0,-0.3245614877972269,0.0,-0.22575207807466213,-0.3537447390684893,0.0,0.0,0.0,0.0,0.0,0.0,-0.4049376996119214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1762010045490441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5004052793467166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22380711482933852,0.0,0.0,0.0,-0.1563917710532193,-0.1986673542658579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2474995299821002,0.0,-0.2004358961665743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26392827208114944,0.0,0.0,0.0,0.0,0.0,0.0,-0.4560203241994937,0.0,0.0,0.0,-0.20975647978452822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6877927137269263,0.0,0.0,0.0,0.0,0.0,-0.17995750686560777,0.0,0.0,0.0,0.0,-0.2332149726954103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25837034260600167,-0.7735558530386366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2411383983955307,0.0,0.0,-0.15278144928742957,0.0,0.0,-0.20526742211699364,-0.25588326696013514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25911940070510114
